name,value,year,lastValue,category
"Photo Lab Picture Editor: face effects, art frames",100000000,2019.9,100000000,Photography
"Photo Lab Picture Editor: face effects, art frames",100000000,2020.0,100000000,Photography
"Photo Lab Picture Editor: face effects, art frames",100000000,2020.1,100000000,Photography
"Photo Lab Picture Editor: face effects, art frames",100000000,2020.2,100000000,Photography
"Photo Lab Picture Editor: face effects, art frames",100000000,2020.3,100000000,Photography
"TuneIn Radio: Live Sports, News, Music & Podcasts",10000000,2012.2,0,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",13333333,2012.3,10000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",16666667,2012.4,13333333,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",20000000,2012.5,16666667,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",23333333,2012.6,20000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",26666667,2012.7,23333333,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",30000000,2012.8,26666667,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",33333333,2012.9,30000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",36666667,2013.0,33333333,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",40000000,2013.1,36666667,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",43333333,2013.2,40000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",46666667,2013.3,43333333,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",50000000,2013.4,46666667,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",52941176,2013.5,50000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",55882353,2013.6,52941176,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",58823529,2013.7,55882353,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",61764706,2013.8,58823529,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",64705882,2013.9,61764706,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",67647059,2014.0,64705882,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",70588235,2014.1,67647059,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",73529412,2014.2,70588235,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",76470588,2014.3,73529412,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",79411765,2014.4,76470588,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",82352941,2014.5,79411765,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",85294118,2014.6,82352941,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",88235294,2014.7,85294118,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",91176471,2014.8,88235294,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",94117647,2014.9,91176471,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",97058824,2015.0,94117647,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2015.1,97058824,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2015.2,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2015.3,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2015.4,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2015.5,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2015.6,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2015.7,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2015.8,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2015.9,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2016.0,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2016.1,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2016.2,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2016.3,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2016.4,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2016.5,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2016.6,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2016.7,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2016.8,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2016.9,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2017.0,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2017.1,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2017.2,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2017.3,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2017.4,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2017.5,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2017.6,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2017.7,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2017.8,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2017.9,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2018.0,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2018.1,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2018.2,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2018.3,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2018.4,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2018.5,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2018.6,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2018.7,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2018.8,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2018.9,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2019.0,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2019.1,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2019.2,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2019.3,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2019.4,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2019.5,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2019.6,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2019.7,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2019.8,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2019.9,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2020.0,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2020.1,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2020.2,100000000,Music & Audio
"TuneIn Radio: Live Sports, News, Music & Podcasts",100000000,2020.3,100000000,Music & Audio
Solitaire,5000000,2012.2,0,Game Card
Solitaire,7500000,2012.3,5000000,Game Card
Solitaire,10000000,2012.4,7500000,Game Card
Solitaire,10000000,2012.5,10000000,Game Card
Solitaire,12666667,2012.6,10000000,Game Card
Solitaire,15333333,2012.7,12666667,Game Card
Solitaire,18000000,2012.8,15333333,Game Card
Solitaire,20666667,2012.9,18000000,Game Card
Solitaire,23333333,2013.0,20666667,Game Card
Solitaire,26000000,2013.1,23333333,Game Card
Solitaire,28666667,2013.2,26000000,Game Card
Solitaire,31333333,2013.3,28666667,Game Card
Solitaire,34000000,2013.4,31333333,Game Card
Solitaire,36666667,2013.5,34000000,Game Card
Solitaire,39333333,2013.6,36666667,Game Card
Solitaire,42000000,2013.7,39333333,Game Card
Solitaire,44666667,2013.8,42000000,Game Card
Solitaire,47333333,2013.9,44666667,Game Card
Solitaire,50000000,2014.0,47333333,Game Card
Solitaire,50000000,2014.1,50000000,Game Card
Solitaire,52173913,2014.2,50000000,Game Card
Solitaire,54347826,2014.3,52173913,Game Card
Solitaire,56521739,2014.4,54347826,Game Card
Solitaire,58695652,2014.5,56521739,Game Card
Solitaire,60869565,2014.6,58695652,Game Card
Solitaire,63043478,2014.7,60869565,Game Card
Solitaire,65217391,2014.8,63043478,Game Card
Solitaire,67391304,2014.9,65217391,Game Card
Solitaire,69565217,2015.0,67391304,Game Card
Solitaire,71739130,2015.1,69565217,Game Card
Solitaire,73913043,2015.2,71739130,Game Card
Solitaire,76086957,2015.3,73913043,Game Card
Solitaire,78260870,2015.4,76086957,Game Card
Solitaire,80434783,2015.5,78260870,Game Card
Solitaire,82608696,2015.6,80434783,Game Card
Solitaire,84782609,2015.7,82608696,Game Card
Solitaire,86956522,2015.8,84782609,Game Card
Solitaire,89130435,2015.9,86956522,Game Card
Solitaire,91304348,2016.0,89130435,Game Card
Solitaire,93478261,2016.1,91304348,Game Card
Solitaire,95652174,2016.2,93478261,Game Card
Solitaire,97826087,2016.3,95652174,Game Card
Solitaire,100000000,2016.4,97826087,Game Card
Solitaire,100000000,2016.5,100000000,Game Card
Solitaire,100000000,2016.6,100000000,Game Card
Solitaire,100000000,2016.7,100000000,Game Card
Solitaire,100000000,2016.8,100000000,Game Card
Solitaire,100000000,2016.9,100000000,Game Card
Solitaire,100000000,2017.0,100000000,Game Card
Solitaire,100000000,2017.1,100000000,Game Card
Solitaire,100000000,2017.2,100000000,Game Card
Solitaire,100000000,2017.3,100000000,Game Card
Solitaire,100000000,2017.4,100000000,Game Card
Solitaire,100000000,2017.5,100000000,Game Card
Solitaire,100000000,2017.6,100000000,Game Card
Solitaire,100000000,2017.7,100000000,Game Card
Solitaire,100000000,2017.8,100000000,Game Card
Solitaire,100000000,2017.9,100000000,Game Card
Solitaire,100000000,2018.0,100000000,Game Card
Solitaire,100000000,2018.1,100000000,Game Card
Solitaire,100000000,2018.2,100000000,Game Card
Solitaire,100000000,2018.3,100000000,Game Card
Solitaire,100000000,2018.4,100000000,Game Card
Solitaire,100000000,2018.5,100000000,Game Card
Solitaire,100000000,2018.6,100000000,Game Card
Solitaire,100000000,2018.7,100000000,Game Card
Solitaire,100000000,2018.8,100000000,Game Card
Solitaire,100000000,2018.9,100000000,Game Card
Solitaire,100000000,2019.0,100000000,Game Card
Solitaire,100000000,2019.1,100000000,Game Card
Solitaire,100000000,2019.2,100000000,Game Card
Solitaire,100000000,2019.3,100000000,Game Card
Solitaire,100000000,2019.4,100000000,Game Card
Solitaire,100000000,2019.5,100000000,Game Card
Solitaire,100000000,2019.6,100000000,Game Card
Solitaire,100000000,2019.7,100000000,Game Card
Solitaire,100000000,2019.8,100000000,Game Card
Solitaire,100000000,2019.9,100000000,Game Card
Solitaire,100000000,2020.0,100000000,Game Card
Solitaire,100000000,2020.1,100000000,Game Card
Solitaire,100000000,2020.2,100000000,Game Card
Solitaire,100000000,2020.3,100000000,Game Card
"GO SMS Pro - Messenger, Free Themes, Emoji",10000000,2012.2,0,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",13333333,2012.3,10000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",16666667,2012.4,13333333,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",20000000,2012.5,16666667,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",23333333,2012.6,20000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",26666667,2012.7,23333333,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",30000000,2012.8,26666667,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",33333333,2012.9,30000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",36666667,2013.0,33333333,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",40000000,2013.1,36666667,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",43333333,2013.2,40000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",46666667,2013.3,43333333,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",50000000,2013.4,46666667,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",52272727,2013.5,50000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",54545455,2013.6,52272727,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",56818182,2013.7,54545455,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",59090909,2013.8,56818182,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",61363636,2013.9,59090909,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",63636364,2014.0,61363636,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",65909091,2014.1,63636364,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",68181818,2014.2,65909091,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",70454545,2014.3,68181818,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",72727273,2014.4,70454545,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",75000000,2014.5,72727273,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",77272727,2014.6,75000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",79545455,2014.7,77272727,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",81818182,2014.8,79545455,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",84090909,2014.9,81818182,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",86363636,2015.0,84090909,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",88636364,2015.1,86363636,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",90909091,2015.2,88636364,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",93181818,2015.3,90909091,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",95454545,2015.4,93181818,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",97727273,2015.5,95454545,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2015.6,97727273,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2015.7,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2015.8,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2015.9,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2016.0,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2016.1,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2016.2,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2016.3,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2016.4,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2016.5,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2016.6,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2016.7,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2016.8,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2016.9,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2017.0,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2017.1,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2017.2,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2017.3,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2017.4,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2017.5,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2017.6,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2017.7,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2017.8,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2017.9,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2018.0,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2018.1,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2018.2,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2018.3,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2018.4,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2018.5,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2018.6,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2018.7,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2018.8,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2018.9,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2019.0,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2019.1,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2019.2,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2019.3,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2019.4,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2019.5,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2019.6,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2019.7,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2019.8,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2019.9,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2020.0,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2020.1,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2020.2,100000000,Communication
"GO SMS Pro - Messenger, Free Themes, Emoji",100000000,2020.3,100000000,Communication
Verizon Cloud,10000000,2012.5,0,Productivity
Verizon Cloud,10952381,2012.6,10000000,Productivity
Verizon Cloud,11904762,2012.7,10952381,Productivity
Verizon Cloud,12857143,2012.8,11904762,Productivity
Verizon Cloud,13809524,2012.9,12857143,Productivity
Verizon Cloud,14761905,2013.0,13809524,Productivity
Verizon Cloud,15714286,2013.1,14761905,Productivity
Verizon Cloud,16666667,2013.2,15714286,Productivity
Verizon Cloud,17619048,2013.3,16666667,Productivity
Verizon Cloud,18571429,2013.4,17619048,Productivity
Verizon Cloud,19523810,2013.5,18571429,Productivity
Verizon Cloud,20476190,2013.6,19523810,Productivity
Verizon Cloud,21428571,2013.7,20476190,Productivity
Verizon Cloud,22380952,2013.8,21428571,Productivity
Verizon Cloud,23333333,2013.9,22380952,Productivity
Verizon Cloud,24285714,2014.0,23333333,Productivity
Verizon Cloud,25238095,2014.1,24285714,Productivity
Verizon Cloud,26190476,2014.2,25238095,Productivity
Verizon Cloud,27142857,2014.3,26190476,Productivity
Verizon Cloud,28095238,2014.4,27142857,Productivity
Verizon Cloud,29047619,2014.5,28095238,Productivity
Verizon Cloud,30000000,2014.6,29047619,Productivity
Verizon Cloud,30952381,2014.7,30000000,Productivity
Verizon Cloud,31904762,2014.8,30952381,Productivity
Verizon Cloud,32857143,2014.9,31904762,Productivity
Verizon Cloud,33809524,2015.0,32857143,Productivity
Verizon Cloud,34761905,2015.1,33809524,Productivity
Verizon Cloud,35714286,2015.2,34761905,Productivity
Verizon Cloud,36666667,2015.3,35714286,Productivity
Verizon Cloud,37619048,2015.4,36666667,Productivity
Verizon Cloud,38571429,2015.5,37619048,Productivity
Verizon Cloud,39523810,2015.6,38571429,Productivity
Verizon Cloud,40476190,2015.7,39523810,Productivity
Verizon Cloud,41428571,2015.8,40476190,Productivity
Verizon Cloud,42380952,2015.9,41428571,Productivity
Verizon Cloud,43333333,2016.0,42380952,Productivity
Verizon Cloud,44285714,2016.1,43333333,Productivity
Verizon Cloud,45238095,2016.2,44285714,Productivity
Verizon Cloud,46190476,2016.3,45238095,Productivity
Verizon Cloud,47142857,2016.4,46190476,Productivity
Verizon Cloud,48095238,2016.5,47142857,Productivity
Verizon Cloud,49047619,2016.6,48095238,Productivity
Verizon Cloud,50000000,2016.7,49047619,Productivity
Verizon Cloud,50000000,2016.8,50000000,Productivity
Verizon Cloud,51562500,2016.9,50000000,Productivity
Verizon Cloud,53125000,2017.0,51562500,Productivity
Verizon Cloud,54687500,2017.1,53125000,Productivity
Verizon Cloud,56250000,2017.2,54687500,Productivity
Verizon Cloud,57812500,2017.3,56250000,Productivity
Verizon Cloud,59375000,2017.4,57812500,Productivity
Verizon Cloud,60937500,2017.5,59375000,Productivity
Verizon Cloud,62500000,2017.6,60937500,Productivity
Verizon Cloud,64062500,2017.7,62500000,Productivity
Verizon Cloud,65625000,2017.8,64062500,Productivity
Verizon Cloud,67187500,2017.9,65625000,Productivity
Verizon Cloud,68750000,2018.0,67187500,Productivity
Verizon Cloud,70312500,2018.1,68750000,Productivity
Verizon Cloud,71875000,2018.2,70312500,Productivity
Verizon Cloud,73437500,2018.3,71875000,Productivity
Verizon Cloud,75000000,2018.4,73437500,Productivity
Verizon Cloud,76562500,2018.5,75000000,Productivity
Verizon Cloud,78125000,2018.6,76562500,Productivity
Verizon Cloud,79687500,2018.7,78125000,Productivity
Verizon Cloud,81250000,2018.8,79687500,Productivity
Verizon Cloud,82812500,2018.9,81250000,Productivity
Verizon Cloud,84375000,2019.0,82812500,Productivity
Verizon Cloud,85937500,2019.1,84375000,Productivity
Verizon Cloud,87500000,2019.2,85937500,Productivity
Verizon Cloud,89062500,2019.3,87500000,Productivity
Verizon Cloud,90625000,2019.4,89062500,Productivity
Verizon Cloud,92187500,2019.5,90625000,Productivity
Verizon Cloud,93750000,2019.6,92187500,Productivity
Verizon Cloud,95312500,2019.7,93750000,Productivity
Verizon Cloud,96875000,2019.8,95312500,Productivity
Verizon Cloud,98437500,2019.9,96875000,Productivity
Verizon Cloud,100000000,2020.0,98437500,Productivity
Verizon Cloud,100000000,2020.1,100000000,Productivity
Verizon Cloud,100000000,2020.2,100000000,Productivity
Verizon Cloud,100000000,2020.3,100000000,Productivity
Indeed Job Search,1000000,2012.2,0,Business
Indeed Job Search,1800000,2012.3,1000000,Business
Indeed Job Search,2600000,2012.4,1800000,Business
Indeed Job Search,3400000,2012.5,2600000,Business
Indeed Job Search,4200000,2012.6,3400000,Business
Indeed Job Search,5000000,2012.7,4200000,Business
Indeed Job Search,5000000,2012.8,5000000,Business
Indeed Job Search,5454545,2012.9,5000000,Business
Indeed Job Search,5909091,2013.0,5454545,Business
Indeed Job Search,6363636,2013.1,5909091,Business
Indeed Job Search,6818182,2013.2,6363636,Business
Indeed Job Search,7272727,2013.3,6818182,Business
Indeed Job Search,7727273,2013.4,7272727,Business
Indeed Job Search,8181818,2013.5,7727273,Business
Indeed Job Search,8636364,2013.6,8181818,Business
Indeed Job Search,9090909,2013.7,8636364,Business
Indeed Job Search,9545455,2013.8,9090909,Business
Indeed Job Search,10000000,2013.9,9545455,Business
Indeed Job Search,11538462,2014.0,10000000,Business
Indeed Job Search,13076923,2014.1,11538462,Business
Indeed Job Search,14615385,2014.2,13076923,Business
Indeed Job Search,16153846,2014.3,14615385,Business
Indeed Job Search,17692308,2014.4,16153846,Business
Indeed Job Search,19230769,2014.5,17692308,Business
Indeed Job Search,20769231,2014.6,19230769,Business
Indeed Job Search,22307692,2014.7,20769231,Business
Indeed Job Search,23846154,2014.8,22307692,Business
Indeed Job Search,25384615,2014.9,23846154,Business
Indeed Job Search,26923077,2015.0,25384615,Business
Indeed Job Search,28461538,2015.1,26923077,Business
Indeed Job Search,30000000,2015.2,28461538,Business
Indeed Job Search,31538462,2015.3,30000000,Business
Indeed Job Search,33076923,2015.4,31538462,Business
Indeed Job Search,34615385,2015.5,33076923,Business
Indeed Job Search,36153846,2015.6,34615385,Business
Indeed Job Search,37692308,2015.7,36153846,Business
Indeed Job Search,39230769,2015.8,37692308,Business
Indeed Job Search,40769231,2015.9,39230769,Business
Indeed Job Search,42307692,2016.0,40769231,Business
Indeed Job Search,43846154,2016.1,42307692,Business
Indeed Job Search,45384615,2016.2,43846154,Business
Indeed Job Search,46923077,2016.3,45384615,Business
Indeed Job Search,48461538,2016.4,46923077,Business
Indeed Job Search,50000000,2016.5,48461538,Business
Indeed Job Search,50000000,2016.6,50000000,Business
Indeed Job Search,51724138,2016.7,50000000,Business
Indeed Job Search,53448276,2016.8,51724138,Business
Indeed Job Search,55172414,2016.9,53448276,Business
Indeed Job Search,56896552,2017.0,55172414,Business
Indeed Job Search,58620690,2017.1,56896552,Business
Indeed Job Search,60344828,2017.2,58620690,Business
Indeed Job Search,62068966,2017.3,60344828,Business
Indeed Job Search,63793103,2017.4,62068966,Business
Indeed Job Search,65517241,2017.5,63793103,Business
Indeed Job Search,67241379,2017.6,65517241,Business
Indeed Job Search,68965517,2017.7,67241379,Business
Indeed Job Search,70689655,2017.8,68965517,Business
Indeed Job Search,72413793,2017.9,70689655,Business
Indeed Job Search,74137931,2018.0,72413793,Business
Indeed Job Search,75862069,2018.1,74137931,Business
Indeed Job Search,77586207,2018.2,75862069,Business
Indeed Job Search,79310345,2018.3,77586207,Business
Indeed Job Search,81034483,2018.4,79310345,Business
Indeed Job Search,82758621,2018.5,81034483,Business
Indeed Job Search,84482759,2018.6,82758621,Business
Indeed Job Search,86206897,2018.7,84482759,Business
Indeed Job Search,87931034,2018.8,86206897,Business
Indeed Job Search,89655172,2018.9,87931034,Business
Indeed Job Search,91379310,2019.0,89655172,Business
Indeed Job Search,93103448,2019.1,91379310,Business
Indeed Job Search,94827586,2019.2,93103448,Business
Indeed Job Search,96551724,2019.3,94827586,Business
Indeed Job Search,98275862,2019.4,96551724,Business
Indeed Job Search,100000000,2019.5,98275862,Business
Indeed Job Search,100000000,2019.6,100000000,Business
Indeed Job Search,100000000,2019.7,100000000,Business
Indeed Job Search,100000000,2019.8,100000000,Business
Indeed Job Search,100000000,2019.9,100000000,Business
Indeed Job Search,100000000,2020.0,100000000,Business
Indeed Job Search,100000000,2020.1,100000000,Business
Indeed Job Search,100000000,2020.2,100000000,Business
Indeed Job Search,100000000,2020.3,100000000,Business
eBay Online Shopping - Buy and sell on the go,10000000,2012.2,0,Shopping
eBay Online Shopping - Buy and sell on the go,12666667,2012.3,10000000,Shopping
eBay Online Shopping - Buy and sell on the go,15333333,2012.4,12666667,Shopping
eBay Online Shopping - Buy and sell on the go,18000000,2012.5,15333333,Shopping
eBay Online Shopping - Buy and sell on the go,20666667,2012.6,18000000,Shopping
eBay Online Shopping - Buy and sell on the go,23333333,2012.7,20666667,Shopping
eBay Online Shopping - Buy and sell on the go,26000000,2012.8,23333333,Shopping
